4,2.000000,0.810981,0.194569,0.253054,0.344756,0.246235,0.144006,0.123912,0.073483,0.036569,0.059901,0.030554,0.028428,0.035935,0.040769,0.037760,0.041792,0.019463,0.013872,0.015342,0.014960,0.013154,0.009480
3,2.000000,0.686353,0.353627,0.452966,0.336644,0.065902,0.085559,0.042735,0.070198,0.040244,0.024279,0.028983,0.029389,0.039686,0.026461,0.025960,0.023253,0.012954,0.019837,0.016474,0.022838,0.015453,0.009726
8,2.000000,0.747932,0.301474,0.337609,0.199073,0.110486,0.127567,0.014394,0.050907,0.052486,0.053555,0.037797,0.032445,0.019325,0.017389,0.016214,0.013904,0.010495,0.016435,0.014150,0.013468,0.009675,0.005058
3,2.000000,0.675686,0.224513,0.404244,0.381960,0.059039,0.055752,0.062144,0.045814,0.060522,0.031663,0.019416,0.021302,0.021649,0.049416,0.013076,0.017712,0.020543,0.012721,0.015983,0.016232,0.019003,0.011096
9,2.000000,0.669138,0.194854,0.150899,0.240362,0.277543,0.088815,0.062968,0.053639,0.036665,0.019600,0.038561,0.029467,0.038847,0.037480,0.017291,0.012731,0.022861,0.008675,0.017764,0.014759,0.005866,0.012000
3,2.000000,0.647320,0.153964,0.440670,0.268532,0.150785,0.048422,0.082710,0.065532,0.040232,0.034190,0.018158,0.030240,0.030640,0.028227,0.017922,0.013014,0.020838,0.015207,0.013099,0.006908,0.009582,0.006390
2,2.000000,0.400498,0.360872,0.237260,0.138650,0.206154,0.063693,0.064740,0.070404,0.022651,0.035240,0.025050,0.026601,0.037432,0.026056,0.023418,0.025219,0.012433,0.011878,0.011868,0.021127,0.008696,0.014544
0,2.000000,0.196141,0.108451,0.089727,0.086595,0.045352,0.032061,0.017608,0.015806,0.019643,0.018412,0.025753,0.017472,0.011991,0.016347,0.019859,0.017458,0.006475,0.011016,0.009740,0.006099,0.012975,0.004675
2,2.000000,0.772407,0.268584,0.308406,0.161184,0.051398,0.081229,0.027846,0.028607,0.025333,0.036996,0.050275,0.013395,0.010983,0.013745,0.016034,0.012759,0.009069,0.012314,0.006674,0.011917,0.010855,0.006697
0,2.000000,0.118651,0.101189,0.069466,0.033475,0.033967,0.030060,0.028235,0.030790,0.015916,0.019027,0.007185,0.021673,0.007244,0.007497,0.009236,0.007461,0.005840,0.002661,0.007341,0.005297,0.006289,0.004248
2,2.000000,0.510854,0.356457,0.257460,0.217113,0.097000,0.081339,0.105792,0.027841,0.024093,0.025613,0.032320,0.051853,0.009367,0.016982,0.017563,0.016567,0.007330,0.013623,0.013817,0.012464,0.008385,0.008520
2,2.000000,0.653519,0.280284,0.258179,0.166541,0.031753,0.041426,0.068379,0.015271,0.008667,0.028574,0.037869,0.030369,0.008667,0.029417,0.018223,0.008235,0.009917,0.009935,0.013540,0.011209,0.006232,0.005132
2,2.000000,0.475403,0.329250,0.251035,0.155268,0.089622,0.070916,0.026058,0.032189,0.008466,0.028234,0.020597,0.031524,0.009111,0.006050,0.015542,0.016396,0.008673,0.010723,0.007502,0.008179,0.008889,0.005182
5,2.000000,1.028024,0.493440,0.103544,0.363826,0.307657,0.115308,0.086023,0.011366,0.058607,0.028301,0.039250,0.032107,0.017488,0.026118,0.040471,0.022031,0.018600,0.021757,0.006101,0.017045,0.011594,0.008633
6,2.000000,0.854745,0.196910,0.283461,0.350849,0.123776,0.042843,0.075060,0.039688,0.017201,0.035279,0.016932,0.014322,0.020540,0.031775,0.021718,0.010197,0.013247,0.009565,0.013990,0.008105,0.003039,0.007419
9,2.000000,0.793182,0.248928,0.309619,0.303533,0.228713,0.059253,0.042978,0.060036,0.036637,0.049439,0.034775,0.038972,0.028871,0.018884,0.021300,0.030354,0.010552,0.017257,0.002298,0.017638,0.014584,0.005984
2,2.000000,0.170384,0.293453,0.265833,0.180218,0.178673,0.091280,0.084145,0.067594,0.025537,0.017979,0.025749,0.020339,0.032445,0.031302,0.035174,0.026339,0.019080,0.024086,0.011808,0.014662,0.020399,0.023794
3,2.000000,0.693968,0.229148,0.393878,0.377092,0.071315,0.058272,0.069187,0.063569,0.052617,0.023201,0.025869,0.020868,0.027105,0.042812,0.008034,0.024885,0.019253,0.010190,0.027427,0.013993,0.017622,0.009122
1,2.000000,1.830281,0.787169,0.423232,0.266794,0.099053,0.169197,0.133633,0.039961,0.074617,0.042482,0.054146,0.056011,0.065925,0.066949,0.050225,0.067854,0.047460,0.024952,0.030599,0.016502,0.016550,0.013395
1,2.000000,0.343369,0.190542,0.108075,0.133177,0.030937,0.035784,0.024445,0.020759,0.019909,0.011931,0.024452,0.021739,0.010445,0.007446,0.007867,0.008970,0.009770,0.003630,0.005265,0.008738,0.005168,0.009982
4,2.000000,0.775561,0.235678,0.229524,0.291004,0.295270,0.196645,0.118447,0.065478,0.022235,0.048877,0.022213,0.039372,0.021528,0.024587,0.007585,0.040694,0.031473,0.011740,0.015463,0.021573,0.004965,0.006239
6,2.000000,0.505577,0.165918,0.290238,0.237125,0.302941,0.059165,0.047466,0.063284,0.040397,0.076622,0.033600,0.033917,0.043095,0.058926,0.033076,0.032745,0.018880,0.019385,0.010859,0.024943,0.013165,0.012198
8,2.000000,0.641662,0.233838,0.394314,0.176471,0.151983,0.136806,0.044278,0.058860,0.044699,0.019802,0.048350,0.029886,0.019484,0.018949,0.020445,0.016615,0.018240,0.009915,0.014153,0.019986,0.010677,0.008343
3,2.000000,0.647875,0.432299,0.354799,0.260983,0.077260,0.072136,0.055907,0.059808,0.038870,0.017668,0.037146,0.025765,0.034047,0.018276,0.019704,0.019948,0.009301,0.010091,0.011102,0.013499,0.012800,0.007881
9,2.000000,0.786622,0.257671,0.310979,0.295774,0.228819,0.077050,0.064803,0.058165,0.041353,0.056673,0.038152,0.040406,0.028691,0.017867,0.017204,0.032114,0.011488,0.017938,0.003454,0.020081,0.014432,0.006507
5,2.000000,0.877589,0.381874,0.278645,0.514663,0.355059,0.149947,0.099614,0.089755,0.067056,0.040819,0.063195,0.030514,0.024846,0.014149,0.044451,0.030366,0.017546,0.018581,0.015832,0.002907,0.024845,0.005788
0,2.000000,0.069366,0.129295,0.030248,0.027398,0.023703,0.021624,0.012139,0.023324,0.005259,0.010989,0.006715,0.007826,0.007533,0.005835,0.003630,0.006971,0.003949,0.006732,0.002280,0.005408,0.003175,0.005150
0,2.000000,0.266370,0.062731,0.097425,0.036566,0.047556,0.031664,0.008472,0.019617,0.013194,0.010474,0.005144,0.007975,0.004748,0.007742,0.006600,0.005017,0.004293,0.004793,0.006807,0.004057,0.004326,0.006130
3,2.000000,0.714915,0.399294,0.463907,0.309545,0.057268,0.086279,0.059187,0.061698,0.047095,0.008620,0.036916,0.026392,0.046628,0.015202,0.029343,0.013467,0.019005,0.021472,0.016466,0.012406,0.017269,0.006408
7,2.000000,0.697059,0.385570,0.357858,0.239289,0.134324,0.126295,0.076754,0.107442,0.039132,0.034725,0.014335,0.021784,0.036187,0.044152,0.025691,0.015733,0.016777,0.007391,0.011539,0.011108,0.005874,0.011337
1,2.000000,0.349721,0.227621,0.070939,0.137361,0.034326,0.042603,0.047077,0.012158,0.008103,0.022889,0.010749,0.023011,0.020840,0.017821,0.014090,0.009146,0.019469,0.011911,0.011898,0.006492,0.003828,0.004544
0,2.000000,0.393227,0.142588,0.131916,0.029776,0.050576,0.039565,0.017367,0.019978,0.015576,0.018546,0.011455,0.016460,0.013000,0.010038,0.008861,0.003284,0.006045,0.002795,0.004903,0.005234,0.003347,0.003114
3,2.000000,0.678831,0.209318,0.328051,0.221672,0.129932,0.062867,0.035564,0.034391,0.078406,0.014322,0.015530,0.018935,0.020195,0.021868,0.013789,0.015010,0.009918,0.006139,0.012832,0.011579,0.009835,0.001818
2,2.000000,0.480891,0.364723,0.260417,0.204847,0.121778,0.087104,0.101540,0.019743,0.022098,0.024671,0.031225,0.051147,0.018174,0.019313,0.014757,0.018698,0.012120,0.016453,0.008928,0.015020,0.009260,0.009591
6,2.000000,0.796714,0.190440,0.304016,0.346261,0.083836,0.062410,0.057133,0.045261,0.040411,0.024248,0.035689,0.020147,0.049360,0.021780,0.007324,0.020774,0.016146,0.010041,0.016900,0.011317,0.008344,0.013445
3,2.000000,0.682495,0.340774,0.378970,0.262309,0.078846,0.074384,0.027939,0.067206,0.044165,0.032849,0.032271,0.022900,0.024916,0.028638,0.023673,0.016628,0.030489,0.011153,0.004893,0.011925,0.002589,0.014756
9,2.000000,0.996589,0.257113,0.356327,0.353349,0.159380,0.047802,0.061998,0.040896,0.043368,0.015990,0.033703,0.014124,0.031634,0.019859,0.025212,0.017475,0.019154,0.016569,0.013872,0.006438,0.011639,0.010458
6,2.000000,0.691437,0.170960,0.326342,0.291442,0.174689,0.089393,0.080869,0.063043,0.037188,0.026037,0.033322,0.014851,0.034862,0.032335,0.027568,0.010811,0.015654,0.018609,0.011976,0.016039,0.022081,0.011518
8,2.000000,0.804137,0.303830,0.370902,0.222786,0.115535,0.131208,0.011631,0.047914,0.054686,0.058960,0.036284,0.033942,0.017123,0.020991,0.015034,0.019359,0.006395,0.018365,0.014701,0.009447,0.010611,0.010830
7,2.000000,0.586259,0.265026,0.466016,0.168361,0.156883,0.193141,0.083157,0.111136,0.060242,0.038611,0.035043,0.030042,0.021795,0.046247,0.021842,0.020480,0.016772,0.004260,0.014652,0.021690,0.009538,0.015818
4,2.000000,0.957063,0.424404,0.071266,0.341491,0.313108,0.111000,0.070948,0.014542,0.054238,0.025407,0.042252,0.026327,0.017219,0.011878,0.037145,0.023759,0.029701,0.014481,0.005934,0.012502,0.013097,0.011859
8,2.000000,0.438809,0.123096,0.265997,0.218464,0.191481,0.045394,0.050578,0.026044,0.072871,0.046604,0.029380,0.021112,0.003582,0.017853,0.013894,0.014609,0.012583,0.020820,0.018849,0.017956,0.010092,0.009734
8,2.000000,0.968681,0.451564,0.246785,0.244304,0.291430,0.105512,0.080164,0.032914,0.040736,0.025139,0.038768,0.006752,0.037758,0.043388,0.037065,0.016178,0.021002,0.008796,0.014003,0.010499,0.012181,0.006441
4,2.000000,0.809081,0.253063,0.115805,0.353759,0.220366,0.202383,0.105039,0.027702,0.061969,0.025229,0.038148,0.020678,0.024051,0.019021,0.023269,0.037346,0.012770,0.020973,0.019476,0.007048,0.018956,0.008648
0,2.000000,0.232115,0.073537,0.095902,0.028075,0.028207,0.033511,0.012951,0.021082,0.012922,0.010477,0.009732,0.009160,0.011459,0.007837,0.007399,0.009024,0.005294,0.001592,0.006579,0.003846,0.003459,0.001942
2,2.000000,0.687083,0.402872,0.327215,0.105512,0.069776,0.056038,0.034204,0.032271,0.032922,0.032358,0.024205,0.021825,0.023383,0.019255,0.011403,0.010527,0.011035,0.018979,0.010213,0.009536,0.003514,0.006460
9,2.000000,0.801149,0.133583,0.313828,0.266760,0.192596,0.031813,0.070471,0.036140,0.042328,0.021857,0.026982,0.014568,0.030011,0.026615,0.029155,0.011091,0.026329,0.012628,0.010100,0.005964,0.005669,0.008292
9,2.000000,0.809843,0.323529,0.353535,0.308381,0.244805,0.077297,0.047906,0.063945,0.011193,0.050203,0.030551,0.032248,0.025095,0.017441,0.020402,0.030006,0.011983,0.016047,0.010317,0.010279,0.012540,0.007395
2,2.000000,0.633957,0.336868,0.307356,0.121114,0.018335,0.059644,0.034243,0.031742,0.021194,0.032226,0.031480,0.022037,0.016570,0.021940,0.014920,0.014412,0.002497,0.013498,0.013495,0.006669,0.012931,0.007339
6,2.000000,1.057064,0.184770,0.247529,0.411486,0.160268,0.038574,0.058207,0.028524,0.045815,0.026122,0.019028,0.020974,0.021861,0.036115,0.034482,0.009020,0.011596,0.005885,0.018978,0.014470,0.004700,0.006019
3,2.000000,0.658243,0.259151,0.450082,0.339178,0.065381,0.051454,0.057040,0.075064,0.031773,0.017183,0.026142,0.030643,0.046645,0.024547,0.010564,0.028977,0.013535,0.013651,0.020393,0.017861,0.017128,0.016778
9,2.000000,0.562391,0.141935,0.131409,0.316358,0.264501,0.127369,0.101307,0.029285,0.066942,0.022928,0.041332,0.049073,0.025766,0.047388,0.016083,0.019229,0.004629,0.023825,0.020946,0.017566,0.007795,0.016301
3,2.000000,0.685584,0.245833,0.448932,0.320363,0.084383,0.059734,0.045361,0.073021,0.029724,0.019003,0.023381,0.029874,0.043264,0.023213,0.006199,0.027676,0.018979,0.004755,0.025977,0.017186,0.015669,0.015952
7,2.000000,0.626081,0.257432,0.426371,0.188961,0.171094,0.201290,0.063368,0.098354,0.057021,0.034334,0.033182,0.025035,0.025453,0.038606,0.033696,0.011238,0.016848,0.011547,0.009539,0.018345,0.010481,0.010179
8,2.000000,0.563993,0.163518,0.288410,0.223628,0.147869,0.103726,0.092161,0.032102,0.039260,0.051521,0.029623,0.025665,0.035268,0.024023,0.017322,0.015666,0.018085,0.013755,0.018117,0.010673,0.015512,0.013747
4,2.000000,0.847628,0.275945,0.042666,0.339297,0.241388,0.176998,0.096294,0.023426,0.060936,0.020922,0.042771,0.025571,0.009416,0.014528,0.023556,0.027165,0.028260,0.007993,0.009835,0.009706,0.015825,0.008261
1,2.000000,0.319708,0.262034,0.102019,0.127777,0.059898,0.032185,0.019137,0.028209,0.015629,0.017023,0.012056,0.024876,0.017446,0.013431,0.005982,0.011746,0.013238,0.005990,0.008062,0.012325,0.008619,0.009661
9,2.000000,0.684583,0.179246,0.200571,0.322623,0.281950,0.060150,0.074515,0.025980,0.034800,0.025367,0.042798,0.015686,0.021807,0.032764,0.023937,0.020819,0.028732,0.009268,0.008547,0.014422,0.018416,0.011651
9,2.000000,0.804470,0.127952,0.359998,0.358771,0.164138,0.066765,0.079314,0.075863,0.027568,0.011521,0.031728,0.044981,0.033196,0.024934,0.018501,0.035783,0.009793,0.012841,0.013136,0.008359,0.011176,0.016563
4,2.000000,0.879647,0.239837,0.213102,0.344765,0.240990,0.153582,0.121657,0.076079,0.035898,0.061034,0.034464,0.015146,0.042873,0.009515,0.034422,0.048228,0.014606,0.018633,0.010778,0.010346,0.017851,0.010067
5,2.000000,0.681027,0.283453,0.209141,0.206052,0.451926,0.169608,0.131838,0.065487,0.081571,0.082915,0.046167,0.054246,0.024291,0.028634,0.025816,0.017793,0.023537,0.037834,0.021837,0.021301,0.015492,0.009468
2,2.000000,0.613773,0.314052,0.319051,0.220225,0.090801,0.029642,0.055086,0.016107,0.030161,0.014786,0.028437,0.039103,0.031622,0.014039,0.013461,0.008733,0.019581,0.006574,0.007902,0.013655,0.009571,0.006079
2,2.000000,0.633533,0.332261,0.309593,0.129254,0.024561,0.061396,0.035348,0.030707,0.021724,0.028303,0.036818,0.023556,0.015357,0.021857,0.011244,0.013772,0.003086,0.015517,0.014645,0.005287,0.012213,0.006315
2,2.000000,0.393664,0.368555,0.250925,0.128684,0.218922,0.068035,0.064049,0.076257,0.022314,0.034325,0.022938,0.023526,0.038965,0.032024,0.027268,0.022821,0.012639,0.011461,0.014422,0.018352,0.008839,0.012730
3,2.000000,0.755430,0.329835,0.419841,0.300626,0.079155,0.088062,0.054133,0.062187,0.037257,0.018018,0.031621,0.019458,0.033206,0.024298,0.011651,0.011844,0.021715,0.009445,0.005262,0.006324,0.008358,0.018578
1,2.000000,0.346941,0.225151,0.086932,0.139151,0.038432,0.028940,0.047544,0.014778,0.011123,0.017876,0.019496,0.014762,0.027605,0.015783,0.014426,0.007760,0.012853,0.017597,0.015400,0.006624,0.004033,0.002997
6,2.000000,0.881091,0.250051,0.280593,0.337332,0.087310,0.045796,0.046677,0.049821,0.045084,0.015739,0.026294,0.015730,0.044304,0.026671,0.020919,0.019178,0.005958,0.016165,0.018861,0.009232,0.008266,0.010240
5,2.000000,0.371205,0.310728,0.195070,0.240210,0.082496,0.207504,0.279608,0.140831,0.090205,0.124500,0.037192,0.015709,0.041875,0.026182,0.026955,0.051882,0.021569,0.031196,0.027026,0.008327,0.021695,0.009696
5,2.000000,0.784998,0.391895,0.319037,0.298135,0.424830,0.180331,0.098273,0.070861,0.035725,0.080601,0.049621,0.036969,0.030010,0.025828,0.028431,0.023113,0.038549,0.013296,0.018262,0.015366,0.011536,0.010005
0,2.000000,0.296990,0.016778,0.102794,0.044135,0.045946,0.035757,0.032412,0.012163,0.016690,0.013179,0.007824,0.004770,0.015143,0.009855,0.015085,0.010317,0.008667,0.007779,0.007133,0.006708,0.008844,0.012159
8,2.000000,0.462941,0.126329,0.268972,0.217967,0.178458,0.060484,0.064644,0.014724,0.074466,0.052219,0.025422,0.021722,0.007921,0.020259,0.015384,0.021897,0.014699,0.018951,0.023333,0.017166,0.008878,0.009151
8,2.000000,0.416866,0.133980,0.294354,0.230439,0.205391,0.052844,0.057307,0.026912,0.072958,0.051444,0.025914,0.022472,0.006804,0.019540,0.023883,0.018989,0.018034,0.014994,0.012985,0.024345,0.008753,0.010729
4,2.000000,0.818137,0.221829,0.238494,0.395431,0.261884,0.231851,0.077316,0.069747,0.056135,0.041007,0.035348,0.034118,0.031960,0.020729,0.036453,0.049289,0.020758,0.010868,0.018269,0.008470,0.011323,0.014432
2,2.000000,0.666583,0.342167,0.287905,0.176989,0.043661,0.055087,0.032809,0.019953,0.017380,0.027965,0.048308,0.024651,0.016039,0.023624,0.013032,0.021955,0.009367,0.017132,0.007822,0.005427,0.010757,0.007400
7,2.000000,0.434071,0.231773,0.363182,0.173953,0.203093,0.084455,0.059718,0.059790,0.081425,0.042764,0.032265,0.026680,0.046946,0.054273,0.024989,0.016706,0.012314,0.025175,0.008588,0.007247,0.019481,0.012499
9,2.000000,0.619596,0.172285,0.177423,0.308370,0.297001,0.090594,0.085196,0.022865,0.052531,0.023489,0.045971,0.026673,0.041774,0.037480,0.023961,0.010855,0.018030,0.013876,0.017231,0.021452,0.016822,0.010645
6,2.000000,1.039257,0.233467,0.326540,0.410019,0.130002,0.038502,0.045407,0.035884,0.049633,0.014659,0.016736,0.018094,0.032765,0.044459,0.022572,0.009941,0.011173,0.013234,0.011369,0.003288,0.010265,0.004584
1,2.000000,0.354485,0.297029,0.105829,0.147118,0.039886,0.037858,0.043721,0.022072,0.012159,0.016030,0.024861,0.014071,0.037368,0.018670,0.015692,0.016181,0.014629,0.015974,0.008949,0.008629,0.009003,0.009714
9,2.000000,0.753214,0.222276,0.490702,0.310114,0.143635,0.097016,0.045570,0.061018,0.028369,0.015542,0.035952,0.028678,0.037489,0.020545,0.017427,0.019706,0.008984,0.012933,0.008694,0.014689,0.010479,0.008104
0,2.000000,0.234432,0.176602,0.103477,0.049887,0.026965,0.026255,0.019803,0.021242,0.010471,0.015317,0.012785,0.003962,0.020797,0.008466,0.005391,0.007099,0.003422,0.006934,0.004812,0.006362,0.003504,0.004729
1,2.000000,0.323841,0.207466,0.124320,0.127949,0.060995,0.035946,0.021638,0.023295,0.013836,0.021787,0.008419,0.020411,0.006841,0.018529,0.008282,0.003407,0.005853,0.006772,0.008714,0.004502,0.011500,0.006992
8,2.000000,0.739021,0.242089,0.372401,0.130941,0.132840,0.212370,0.047700,0.058530,0.050323,0.024180,0.024752,0.034243,0.047847,0.033939,0.028245,0.021519,0.012532,0.007781,0.012547,0.009796,0.007628,0.018152
5,2.000000,0.807962,0.381933,0.298970,0.376892,0.398041,0.166424,0.093165,0.086099,0.050349,0.050668,0.076683,0.007812,0.033464,0.020948,0.029544,0.030566,0.033486,0.012990,0.014188,0.015460,0.016366,0.019826
0,2.000000,0.269091,0.192193,0.071129,0.056071,0.036888,0.032375,0.030917,0.009975,0.020791,0.012211,0.014184,0.014569,0.016848,0.009662,0.009686,0.003431,0.004858,0.004154,0.008007,0.005360,0.004690,0.006112
2,2.000000,0.690863,0.267576,0.259497,0.191749,0.057562,0.053855,0.054916,0.018116,0.010898,0.024530,0.045136,0.033078,0.006873,0.024223,0.007909,0.012037,0.011614,0.011312,0.012476,0.008294,0.007884,0.010765
5,2.000000,0.812227,0.393883,0.326420,0.311682,0.409516,0.180565,0.103395,0.086332,0.030139,0.066403,0.064684,0.018491,0.028281,0.028737,0.022078,0.033189,0.032723,0.017493,0.013220,0.019723,0.006897,0.020692
7,2.000000,0.501328,0.151682,0.452087,0.141167,0.198790,0.176658,0.114082,0.083391,0.062804,0.032121,0.041693,0.020643,0.014857,0.027526,0.025356,0.019836,0.019417,0.024129,0.005858,0.027182,0.025265,0.009028
9,2.000000,0.772204,0.138545,0.289425,0.252234,0.209482,0.027771,0.075658,0.031177,0.046410,0.025849,0.023326,0.014977,0.029634,0.028250,0.030206,0.011206,0.023529,0.014099,0.010750,0.007590,0.004948,0.002908
3,2.000000,0.655821,0.248694,0.445669,0.351185,0.058675,0.043388,0.065767,0.075519,0.031958,0.019005,0.028902,0.029492,0.048684,0.026169,0.012169,0.028107,0.014936,0.020450,0.017498,0.017420,0.012034,0.014485
9,2.000000,0.929005,0.212838,0.386465,0.346213,0.155036,0.062180,0.040059,0.053048,0.053012,0.026393,0.033638,0.016638,0.032311,0.018485,0.013784,0.028409,0.015290,0.016128,0.007240,0.010689,0.010534,0.010885
1,2.000000,0.365593,0.221764,0.093448,0.170393,0.045225,0.050472,0.026057,0.023432,0.020890,0.013510,0.023475,0.012373,0.027168,0.009469,0.022491,0.013715,0.013624,0.016584,0.008005,0.007790,0.004967,0.006439
7,2.000000,0.604222,0.294325,0.314869,0.210868,0.061975,0.071696,0.027553,0.061540,0.064649,0.034538,0.032736,0.012775,0.032921,0.029256,0.004637,0.013166,0.014059,0.017637,0.010878,0.007315,0.003640,0.011588
5,2.000000,0.690904,0.265419,0.165119,0.385496,0.389574,0.153356,0.093152,0.080460,0.046249,0.069621,0.056547,0.046989,0.036541,0.012361,0.034193,0.024409,0.032910,0.029325,0.020362,0.014814,0.012521,0.015322
9,2.000000,0.730389,0.146611,0.255100,0.283276,0.243341,0.070570,0.079406,0.072066,0.032245,0.042779,0.042110,0.028858,0.055150,0.024866,0.017048,0.022602,0.008380,0.020676,0.020071,0.023764,0.007088,0.009795
6,2.000000,0.633568,0.131013,0.285256,0.265506,0.128890,0.052743,0.067338,0.043129,0.019737,0.033674,0.020436,0.016864,0.018355,0.029444,0.023057,0.010714,0.015841,0.012252,0.019887,0.006742,0.002771,0.011279
6,2.000000,0.288743,0.443629,0.224901,0.213654,0.253436,0.271038,0.034407,0.049612,0.046572,0.037931,0.084276,0.018601,0.019616,0.039977,0.040767,0.046968,0.037485,0.027531,0.012848,0.035464,0.019848,0.022890
8,2.000000,0.779861,0.293908,0.341465,0.199466,0.103904,0.129223,0.019339,0.043903,0.054553,0.057882,0.044447,0.025756,0.018046,0.014812,0.016949,0.014568,0.012734,0.013465,0.014105,0.013425,0.012421,0.009262
8,2.000000,0.575213,0.188644,0.294940,0.204170,0.079471,0.042556,0.038637,0.059523,0.059392,0.025641,0.022858,0.006477,0.016757,0.018592,0.012982,0.013431,0.008213,0.025591,0.017434,0.009260,0.006406,0.007930
8,2.000000,0.974063,0.434824,0.318961,0.157048,0.273598,0.108108,0.076961,0.066301,0.022718,0.038242,0.029299,0.030013,0.022817,0.028566,0.026646,0.030879,0.024581,0.020980,0.014405,0.011847,0.012192,0.011648
1,2.000000,0.502975,0.115204,0.072863,0.061103,0.053542,0.051379,0.021827,0.027646,0.013844,0.011522,0.019928,0.021532,0.019880,0.012169,0.009743,0.013702,0.010525,0.006033,0.004153,0.006483,0.003529,0.002978
2,2.000000,0.652231,0.348190,0.290223,0.129028,0.042905,0.064903,0.018768,0.024345,0.020550,0.035493,0.019637,0.022064,0.009736,0.011875,0.020245,0.005953,0.012169,0.005217,0.010124,0.006082,0.008555,0.014391
1,2.000000,0.970071,0.216303,0.183933,0.084582,0.106702,0.054826,0.123162,0.093733,0.029612,0.038303,0.041501,0.020922,0.029509,0.015596,0.018679,0.021452,0.009621,0.025713,0.016875,0.010398,0.013827,0.019977
2,2.000000,0.662626,0.325345,0.277671,0.180355,0.058285,0.061253,0.036639,0.014578,0.022030,0.022253,0.039897,0.028533,0.012246,0.024095,0.011675,0.019341,0.012092,0.015797,0.012508,0.003438,0.009710,0.007317
9,2.000000,0.734248,0.139791,0.291852,0.330355,0.222573,0.098861,0.072087,0.073328,0.026823,0.056911,0.028102,0.042709,0.049876,0.031015,0.023079,0.025350,0.011066,0.023085,0.012114,0.025730,0.009616,0.006630
3,2.000000,0.674494,0.146850,0.278018,0.224266,0.148843,0.063035,0.048683,0.034605,0.078626,0.020372,0.007052,0.016964,0.018596,0.020747,0.012679,0.013998,0.013688,0.006390,0.007884,0.013993,0.011379,0.010918
3,2.000000,0.717509,0.306785,0.402596,0.301037,0.087672,0.088611,0.053707,0.055432,0.041601,0.019942,0.026231,0.024113,0.040357,0.019940,0.012600,0.020078,0.019176,0.012365,0.011803,0.013898,0.008169,0.019388
4,2.000000,0.773478,0.206908,0.272263,0.477422,0.282471,0.233113,0.095899,0.052059,0.065845,0.025378,0.040742,0.034255,0.039197,0.018819,0.018460,0.029358,0.038130,0.012504,0.013106,0.012449,0.009855,0.023126
0,2.000000,0.074582,0.133425,0.034455,0.027470,0.024487,0.023002,0.012648,0.023365,0.006219,0.012475,0.006387,0.007336,0.004762,0.005440,0.004005,0.007165,0.003682,0.007336,0.001331,0.004463,0.001985,0.004702
7,2.000000,0.542463,0.150234,0.435384,0.138541,0.177950,0.194473,0.101061,0.068674,0.074087,0.033535,0.027625,0.018888,0.025060,0.025177,0.031647,0.013224,0.012476,0.017139,0.015954,0.021740,0.022629,0.009783
8,2.000000,0.577307,0.161598,0.350472,0.190827,0.135142,0.165011,0.092619,0.079415,0.088760,0.055414,0.023902,0.022305,0.022595,0.024488,0.029180,0.036921,0.017693,0.011972,0.012115,0.008426,0.012901,0.014872
2,2.000000,0.617968,0.307689,0.290899,0.118486,0.044025,0.064894,0.031836,0.011815,0.026482,0.028537,0.029537,0.017139,0.016351,0.014228,0.012610,0.004495,0.010884,0.009188,0.007030,0.004931,0.004358,0.009913
1,2.000000,1.608203,0.634390,0.317000,0.307709,0.143623,0.146555,0.045962,0.048795,0.064716,0.023280,0.082068,0.062284,0.065073,0.080834,0.048837,0.020507,0.020222,0.024523,0.028103,0.041359,0.043591,0.019364
4,2.000000,0.940930,0.271722,0.081854,0.212856,0.368699,0.166242,0.039371,0.061556,0.038394,0.025704,0.028829,0.035406,0.014481,0.013957,0.011008,0.022461,0.029007,0.015633,0.019413,0.018602,0.009945,0.015396
7,2.000000,0.625842,0.171232,0.474217,0.092594,0.180373,0.227823,0.093324,0.072266,0.060456,0.029411,0.036570,0.020916,0.020052,0.022671,0.032000,0.026494,0.022970,0.021388,0.026994,0.021566,0.007685,0.007749
0,2.000000,0.248648,0.135299,0.127122,0.045859,0.037927,0.046090,0.012290,0.020458,0.021105,0.018742,0.011520,0.008581,0.010634,0.007595,0.004613,0.007808,0.003314,0.010840,0.010556,0.005799,0.002768,0.004360
0,2.000000,0.251974,0.170324,0.093245,0.039184,0.004831,0.035389,0.031532,0.017464,0.012899,0.009844,0.014427,0.005653,0.006580,0.006007,0.007512,0.002241,0.002926,0.006174,0.002755,0.006252,0.005816,0.003874
9,2.000000,0.663967,0.122142,0.255561,0.302291,0.326117,0.044275,0.073204,0.035534,0.046339,0.018030,0.045725,0.012358,0.038142,0.041704,0.021065,0.015022,0.025412,0.009120,0.017889,0.010016,0.018525,0.014318
5,2.000000,0.854331,0.393352,0.360973,0.389075,0.393402,0.181145,0.115679,0.101616,0.039128,0.062455,0.057709,0.014585,0.032163,0.022163,0.019310,0.038114,0.024564,0.017420,0.016866,0.018256,0.011653,0.022372
7,2.000000,0.594052,0.267088,0.350101,0.244905,0.058364,0.099147,0.036856,0.077510,0.039288,0.033342,0.008371,0.021381,0.028164,0.013731,0.025046,0.013061,0.019719,0.022040,0.009439,0.009162,0.007581,0.010497
